hip_id,ra_degrees,dec_degrees,magnitude
100155,304.7397,39.0042,6.35
100165,304.7625,-63.2306,6.27
100184,304.8237,-47.5798,6.13
100195,304.8483,-19.1185,5.28
100208,304.8721,13.2168,6.2
100221,304.9029,62.2574,5.71
100232,304.9302,-1.0786,6.05
100250,304.9835,46.8373,6.49
100256,305.0008,13.5481,5.96
100261,305.0249,68.8803,5.59
100268,305.0634,39.4033,6.22
100274,305.0855,14.5692,6.17
100276,305.0892,17.793,5.82
100295,305.1277,53.5957,6.23
100300,305.1346,-55.0508,6.27
100310,305.1659,-12.759,4.77
100325,305.1938,-14.7849,6.09
100332,305.2161,-35.6737,6.46
100345,305.2527,-14.7814,3.05
100357,305.298,63.9801,5.69
100379,305.3686,-66.7497,6.49
100412,305.4223,-49.9988,6.26
100434,305.5127,41.1321,6.38
100435,305.5143,24.4461,5.5
100437,305.5223,45.7949,5.58
100453,305.5571,40.2567,2.23
100469,305.6145,-42.0493,5.6
100486,305.6555,31.265,6.09
100501,305.6887,41.0261,5.95
100511,305.718,14.5511,6.16
100515,305.7312,42.9834,6.2
100524,305.7532,-9.6547,6.29
100541,305.7946,5.3431,5.3
100574,305.9349,37.4764,5.87
100587,305.965,32.1902,4.43
100591,305.9716,-42.4229,5.64
100651,306.1348,53.5519,6.49
100664,306.1562,1.0684,6.14
100672,306.174,1.3686,6.41
100697,306.2283,-83.3106,6.15
100714,306.2708,59.6001,6.44
100738,306.3618,-28.6633,5.86
100751,306.4119,-56.7349,1.94
100754,306.4188,21.4097,5.68
100758,306.4272,-2.8003,6.1
100762,306.4338,10.0561,6.32
100764,306.45,-40.796,6.08
100779,306.5048,19.8654,6.45
100781,306.5066,13.9117,6.35
100807,306.5965,17.3156,6.23
100808,306.5978,56.6387,6.38
100852,306.7214,-37.4026,6.24
100859,306.7592,49.3832,5.73
100866,306.7824,34.3291,6.39
100876,306.8091,20.4765,6.44
100881,306.83,-18.2117,5.08
100907,306.8928,38.4405,5.63
100953,307.0313,8.4374,6.23
100965,307.0602,81.4227,5.38
100969,307.0699,2.9372,6.2
100977,307.1037,-3.3577,6.12
101011,307.1816,-15.7415,6.41
101017,307.1947,-35.5958,6.09
101027,307.2151,-17.8137,4.77
101044,307.2617,83.6255,6.19
101067,307.335,36.4547,5.9
101076,307.3489,30.3686,4.01
101084,307.3629,56.0682,5.89
101082,307.3638,81.0907,5.96
101090,307.3806,-22.3915,6.13
101093,307.3951,62.9941,4.21
101101,307.4123,-2.8855,4.91
101123,307.4745,-18.583,5.94
101133,307.4995,45.9282,6.43
101134,307.503,72.5318,6.23
101138,307.5147,48.9516,4.94
101160,307.5748,10.8959,6.03
101211,307.7366,-29.1127,6.35
101213,307.7421,20.606,6.21
101214,307.7468,36.9358,6.21
101221,307.768,-15.0561,6.1
101243,307.8284,49.2204,5.44
101245,307.838,52.3094,6.2
101260,307.8767,74.9547,5.18
101268,307.9011,34.3305,6.47
101285,307.9438,56.7799,6.14
101300,307.9924,25.805,6.37
101339,308.085,2.1328,6.47
101345,308.098,-9.8536,5.66
101384,308.2181,-24.9437,6.35
101421,308.3032,11.3033,4.03
101427,308.3234,-80.9648,5.76
101467,308.4523,41.7728,6.5
101474,308.4758,35.2509,4.61
101475,308.4785,46.6939,5.78
101477,308.4794,-44.516,5.12
101483,308.4875,13.0272,5.39
101489,308.4997,4.8987,6.42
101505,308.5416,20.9852,6.49
101507,308.5486,-13.7213,6.11
101552,308.6974,-30.4734,6.42
101556,308.71,51.8542,6.19
101558,308.7311,-38.0899,6.45
101570,308.7764,-71.1888,6.41
101589,308.8271,14.6742,4.64
101608,308.8842,-16.5258,6.19
101612,308.8949,-60.5813,4.75
101623,308.9492,-44.3376,6.36
101626,308.9653,-69.6105,6.09
101641,309.0347,25.8826,6.4
101684,309.1597,-63.1208,6.34
101692,309.1818,-2.5499,4.91
101716,309.2694,26.462,5.59
101746,309.3266,0.097,6.21
101756,309.3482,38.3288,6.21
101765,309.3824,31.5725,6.32
101769,309.387,14.5952,3.64
101772,309.3916,-47.2917,3.11
101773,309.3968,-61.5297,4.86
101800,309.4546,11.3777,5.42
101808,309.4674,-25.1092,6.38
101810,309.4779,18.2684,6.22
101843,309.5775,-81.289,5.89
101847,309.5845,-1.1051,4.31
101867,309.6304,21.2012,4.81
101868,309.633,24.116,5.06
101870,309.6458,23.6805,5.91
101882,309.6833,13.3151,5.69
101899,309.7481,30.3344,5.68
101900,309.7508,56.0049,6.45
101909,309.7707,15.8382,5.99
101911,309.7744,-4.9295,6.46
101916,309.7816,10.0862,5.07
101919,309.7943,21.8174,6.08
101921,309.8052,-2.413,6.23
101923,309.818,-14.9547,5.24
101936,309.8535,0.4865,5.15
101949,309.8888,40.5797,6.07
101958,309.9094,15.9121,3.77
101965,309.9655,-62.9076,6.22
101966,309.966,11.2494,6.39
101983,310.0094,-60.5475,5.11
101984,310.0123,-18.1386,5.15
101986,310.0134,43.459,5.97
101997,310.0477,-23.775,6.36
102011,310.0745,60.5048,6.02
102014,310.0826,-33.4319,5.47
102026,310.1357,-16.1244,5.79
102033,310.1511,29.8054,6.02
102040,310.1878,19.9348,6.43
102057,310.2317,-42.3967,6.25
102066,310.2606,32.3073,5.53
102080,310.3176,14.5829,6.01
102092,310.3483,-31.5981,5.75
102094,310.3511,-25.9999,6.29
102096,310.3526,-42.1337,6.28
102098,310.358,45.2803,1.25
102155,310.4854,41.7169,5.68
102157,310.4878,-66.7606,5.14
102158,310.4923,17.5214,6.24
102162,310.5105,-76.1806,5.99
102177,310.5526,50.34,5.41
102208,310.6462,82.5311,5.75
102216,310.6654,60.6014,6.17
102230,310.7206,-39.5588,6.3
102253,310.7958,66.6574,5.59
102258,310.807,57.114,6.34
102276,310.8508,35.5878,6.48
102281,310.8648,15.0747,4.43
102333,311.0091,-51.9208,4.51
102358,311.0918,56.4884,5.91
102370,311.1378,69.7519,6.5
102388,311.2188,25.271,4.92
102395,311.2398,-66.2032,3.42
102414,311.3047,-27.2473,6.5
102422,311.322,61.8368,3.41
102431,311.3383,57.5803,4.52
102453,311.4157,30.7197,4.22
102485,311.524,-25.2705,4.13
102487,311.5416,-21.514,5.91
102488,311.5518,33.9695,2.48
102496,311.5774,-36.12,6.49
102497,311.5835,-39.1992,5.48
102499,311.5887,52.9956,6.34
102530,311.6609,46.5317,6.3
102531,311.6619,16.1246,5.15
102532,311.6647,16.1248,4.27
102561,311.7649,-2.4869,6.28
102571,311.7947,34.3741,4.93
102585,311.8365,45.58,6.41
102589,311.8522,36.4907,4.53
102599,311.8898,80.5524,5.36
102618,311.9189,-9.4957,3.78
102624,311.9343,-5.0276,4.43
102631,311.9494,3.3064,6.38
102633,311.9514,6.0082,5.57
102635,311.9554,47.8319,5.6
102642,311.9704,52.4076,6.29
102670,312.0765,-44.1967,6.47
102693,312.1208,-43.9883,5.11
102712,312.1781,51.9103,6.26
102724,312.2346,46.1141,4.81
102770,312.3219,-0.5633,6.24
102771,312.3225,64.0423,6.45
102772,312.3234,-25.7812,5.86
102773,312.3261,-68.7764,5.41
102780,312.3356,-18.0358,6.2
102790,312.3705,-46.2269,4.9
102804,312.407,50.1271,6.5
102805,312.4072,12.5449,6.01
102819,312.451,7.8642,6.32
102827,312.4777,46.6613,6.33
102831,312.492,-33.7797,4.89
102833,312.4961,5.5446,6.2
102843,312.5201,44.059,5.06
102891,312.6738,-12.5447,5.87
102901,312.6965,-32.0545,6.42
102916,312.7532,-37.9133,5.52
102945,312.8571,-5.6266,5.99
102949,312.8676,28.2505,5.66
102950,312.8752,-51.6082,5.06
102962,312.91,-62.4292,5.67
102978,312.9554,-26.9191,4.12
102989,312.9948,-33.178,6.06
102993,313.0016,32.8489,6.42
103004,313.0322,27.0971,4.56
103005,313.0362,-5.507,5.55
103045,313.1634,-8.9832,4.73
103071,313.2546,-23.7831,6.32
103077,313.2732,-11.5738,6.38
103079,313.2807,29.6493,6.36
103089,313.3114,44.3873,4.8
103094,313.3273,45.1817,5.48
103103,313.3539,-30.7189,6.35
103127,313.4173,-39.8096,5.34
103145,313.4746,33.4378,5.47
103154,313.4932,-6.8894,6.44
103168,313.5274,-27.9252,6.41
103200,313.6402,28.0576,5.03
103206,313.6462,-50.7273,6.23
103219,313.6845,75.9255,5.99
103226,313.6994,-17.9229,5.78
103227,313.7024,-58.4541,3.67
103294,313.9028,13.7216,5.19
103298,313.9106,12.5685,5.54
103301,313.9193,4.5327,6.04
103312,313.9575,47.4177,5.68
103346,314.0709,56.8875,6.23
103359,314.106,50.7286,5.83
103360,314.1079,49.1958,5.92
103371,314.1449,44.9247,5.96
103389,314.197,-26.2962,5.7
103401,314.2251,-9.6975,5.49
103413,314.2934,41.1672,3.94
103414,314.294,0.4639,6.06
103460,314.4192,-16.0315,5.89
103511,314.5681,22.3259,5.3
103519,314.5808,44.4715,5.55
103527,314.6082,10.8394,5.51
103530,314.6251,50.4618,5.59
103532,314.6289,41.9399,6.17
103545,314.6745,-14.4831,5.95
103569,314.7689,4.2938,5.3
103571,314.7716,4.295,5.24
103596,314.8525,42.3245,6.47
103598,314.8556,59.4386,5.54
103616,314.9006,-19.0352,6.26
103632,314.9565,47.5209,4.74
103646,314.9984,-36.1295,6.1
103652,315.0165,7.5162,5.98
103673,315.0899,-51.2656,5.76
103675,315.1154,19.3297,5.69
103682,315.1409,-4.7299,6.21
103693,315.1809,-53.739,6.26
103703,315.2158,-17.5309,6.07
103732,315.2955,46.1558,5.38
103734,315.3036,36.026,6.01
103738,315.3228,-32.2578,4.67
103752,315.3668,-68.2096,6.36
103777,315.4386,-26.8809,6.04
103810,315.5375,56.6696,5.83
103822,315.5873,39.509,6.5
103828,315.6009,44.791,6.18
103836,315.6127,-38.5306,5.93
103871,315.7026,45.8489,6.5
103882,315.7416,-38.6312,5.32
103889,315.7484,-0.9247,6.5
103891,315.7574,14.73,6.33
103892,315.7629,1.5322,6.24
103894,315.7701,38.6574,6.1
103902,315.7924,-27.7315,6.25
103929,315.8585,50.3518,6.37
103949,315.9312,46.8633,6.32
103956,315.9483,53.2858,5.93
103963,315.9672,41.6283,6.34
103981,316.0196,-5.823,5.53
104019,316.1014,-19.8549,4.82
104031,316.1443,5.5029,5.63
104041,316.1735,2.9423,6.41
104043,316.1793,-77.0229,5.13
104048,316.1888,2.2699,6.34
104060,316.2327,43.9279,3.72
104085,316.3093,-54.727,5.17
104101,316.3616,5.9585,5.94
104105,316.3717,78.1263,5.91
104139,316.4866,-17.2327,4.08
104148,316.5047,-30.125,5.69
104171,316.5975,71.4321,5.88
104172,316.5977,26.9244,6.13
104174,316.6028,-32.3416,5.2
104177,316.6062,-41.3859,5.55
104185,316.626,31.1847,5.77
104194,316.6504,47.6484,4.56
104202,316.6658,3.803,6.48
104214,316.7118,38.7415,5.2
104217,316.7175,38.7344,6.05
104234,316.782,-25.0057,4.49
104281,316.8901,15.6588,6.27
104296,316.9354,-45.3795,6.45
104297,316.9362,-17.4558,6.18
104357,317.1173,6.9894,6.14
104364,317.1363,-63.9283,5.75
104365,317.1401,-21.1935,5.3
104371,317.162,30.2057,5.6
104382,317.1917,-88.9565,5.45
104440,317.3397,-73.1723,5.67
104441,317.343,-36.7056,6.47
104452,317.3872,-20.5563,6.25
104459,317.3983,-11.3717,4.5
104481,317.4927,2.9436,6.44
104516,317.5648,53.5631,5.75
104521,317.5853,10.1319,4.7
104537,317.629,47.6922,6.46
104538,317.6305,10.0489,6.07
104557,317.6953,-9.3539,6.27
104597,317.8369,-72.5443,6.18
104634,317.9221,-14.4724,6.47
104642,317.951,59.9866,5.64
104680,318.057,-40.2688,5.83
104732,318.2341,30.2271,3.21
104738,318.2622,-39.4246,5.25
104750,318.3219,-27.6191,5.41
104752,318.3289,-36.4235,5.97
104755,318.3352,-70.1262,5.06
104756,318.34,81.231,6.12
104765,318.3601,36.6333,6.07
104771,318.3699,15.9825,6.27
104788,318.4269,64.4042,6.38
104822,318.5428,29.901,6.18
104858,318.62,10.0077,4.47
104872,318.6543,0.0923,6.38
104887,318.6973,38.0443,3.74
104914,318.7776,-17.3451,6.05
104925,318.8096,-40.5061,6.2
104962,318.9049,47.974,6.45
104963,318.9079,-20.6517,5.17
104968,318.9266,77.0123,5.92
104974,318.9368,-15.1715,5.31
104978,318.941,-53.263,5.73
104980,318.9448,-36.2107,6.13
104987,318.9558,5.2481,3.92
105017,319.0713,44.2382,6.36
105019,319.0741,-9.2147,6.45
105034,319.1234,42.2518,6.23
105046,319.1644,-1.6077,6.48
105064,319.2584,53.9976,6.12
105079,319.3064,-13.279,6.41
105080,319.3093,55.798,6.0
105091,319.3283,58.6115,6.42
105101,319.3466,42.6836,6.17
105102,319.354,39.3947,4.22
105138,319.4794,34.8969,4.41
105140,319.4844,-32.1725,4.71
105143,319.4887,-17.9851,5.4
105148,319.5019,-64.6815,6.32
105164,319.5461,-4.5195,5.83
105186,319.6133,43.946,5.04
105193,319.6351,61.1844,6.43
105199,319.6441,62.5855,2.45
105224,319.7167,11.2033,5.97
105228,319.7263,-28.7657,6.4
105229,319.7306,41.0405,6.15
105259,319.8154,58.6235,5.51
105269,319.8424,38.2375,5.89
105268,319.8426,64.8718,5.19
105282,319.8697,49.5103,5.75
105319,319.9662,-53.4493,4.39
105334,320.0395,-45.0219,6.15
105344,320.0586,22.0262,6.29
105370,320.1396,60.7565,6.11
105382,320.1899,-40.8095,4.8
105390,320.2084,32.4523,6.45
105406,320.256,40.3456,6.39
105411,320.2677,23.8563,5.58
105412,320.268,-4.5602,5.87
105413,320.27,7.3545,5.81
105425,320.3192,-49.9379,6.4
105432,320.3414,32.6128,6.05
105497,320.5016,49.3887,5.68
105502,320.5214,19.8044,4.08
105515,320.5616,-16.8346,4.28
105558,320.6751,30.3099,6.07
105570,320.7233,6.8111,5.16
105574,320.7345,-9.3193,5.99
105576,320.752,-22.669,5.63
105637,320.9516,37.3515,6.46
105646,320.9827,-25.2024,6.47
105652,320.9948,24.2741,5.7
105660,321.0309,25.3124,6.2
105662,321.0331,-22.7471,6.38
105665,321.04,-20.8516,5.38
105668,321.0477,-12.8781,5.48
105678,321.0697,-69.7339,6.28
105685,321.0867,-46.6147,6.3
105689,321.0963,24.5284,6.35
105695,321.1022,10.1742,6.33
105696,321.1033,-41.0067,5.76
105703,321.1416,26.1745,5.67
105727,321.2058,80.5249,5.97
105729,321.2153,-3.3982,6.38
105761,321.3042,-9.7481,5.71
105767,321.3207,-3.5566,5.48
105768,321.3251,-71.7991,6.09
105769,321.3308,46.7142,5.59
105811,321.4459,36.6674,5.93
105819,321.4648,0.5343,6.45
105841,321.5643,-54.6606,6.1
105854,321.5948,-37.8294,5.64
105858,321.6104,-65.3681,4.21
105860,321.6109,19.3756,6.08
105864,321.6166,1.1038,6.12
105881,321.6668,-22.4114,3.77
105891,321.6873,52.8985,6.01
105898,321.7149,48.8351,5.29
105913,321.7569,-42.548,5.5
105928,321.8118,-21.1961,5.78
105942,321.839,37.1168,5.3
105949,321.8554,59.7501,6.11
105966,321.9168,27.6085,5.39
105972,321.9423,66.8091,5.42
106003,322.034,32.2251,5.75
106021,322.1035,8.1957,6.39
106032,322.1649,70.5607,3.23
106039,322.1805,-21.8072,4.5
106044,322.1866,-69.5053,5.47
106052,322.2197,55.4187,6.14
106062,322.249,22.1794,5.84
106064,322.2497,17.9059,6.42
106065,322.2503,-53.7059,6.39
106093,322.3621,46.5403,5.22
106103,322.3937,6.5814,6.41
106140,322.487,23.6388,4.52
106171,322.5846,52.958,6.02
106227,322.7471,60.4594,5.53
106243,322.7901,12.1375,6.1
106267,322.8644,52.6199,6.17
106278,322.8897,-5.5712,2.9
106306,322.9589,23.8452,6.43
106320,323.0119,-84.81,6.42
106327,323.0244,-41.1793,5.29
106340,323.0607,-33.9446,5.97
106363,323.1384,-24.5904,6.43
106393,323.2357,49.9776,5.77
106419,323.3234,-52.7377,6.43
106420,323.3245,45.854,6.27
106424,323.3378,-80.0393,6.47
106429,323.3481,-44.8487,5.57
106474,323.477,-82.6831,6.35
106481,323.4953,45.5921,3.98
106500,323.5716,-42.9247,6.32
106518,323.6144,51.6985,6.17
106527,323.6415,22.7547,6.45
106544,323.6782,1.8292,6.41
106550,323.6912,18.3289,6.47
106551,323.6937,38.5338,4.87
106559,323.7128,-20.0844,5.7
106564,323.7208,-29.6961,6.42
106590,323.8163,-23.4543,6.39
106592,323.8234,-3.9833,5.79
106595,323.8293,28.1977,6.25
106604,323.858,68.2193,6.47
106605,323.8626,24.4522,6.22
106642,324.0102,45.3746,5.96
106643,324.0212,15.0822,6.5
106654,324.0454,-26.1715,5.73
106661,324.0584,30.0553,6.36
106703,324.2031,-33.0479,6.1
106711,324.2374,40.4135,5.04
106723,324.2701,-19.466,4.51
106752,324.3661,44.6966,6.19
106758,324.3907,-0.3905,6.22
106771,324.4117,54.0422,6.16
106783,324.4317,6.6184,6.19
106786,324.4377,-7.8541,4.68
106787,324.439,19.3186,5.46
106801,324.4801,62.0819,4.76
106818,324.5117,-64.8241,6.22
106856,324.6328,5.7717,5.66
106872,324.6882,25.4988,6.18
106881,324.734,-79.4425,6.17
106886,324.7401,57.489,5.74
106897,324.7546,20.2655,5.77
106907,324.7753,-33.6788,6.28
106938,324.8671,-10.5768,6.07
106944,324.8887,2.2438,5.1
106978,324.9989,-52.359,6.2
106985,325.0223,-16.6623,3.69
106999,325.0461,43.2738,5.09
107030,325.1404,-55.738,6.33
107041,325.1804,54.8721,6.16
107089,325.3686,-77.3895,3.73
107095,325.3872,-14.0469,5.16
107097,325.3928,40.8053,6.07
107119,325.4795,71.3112,4.55
107128,325.5027,-23.2626,5.24
107129,325.5045,35.5102,5.98
107136,325.5236,51.1896,4.69
107140,325.5348,45.7657,6.11
107144,325.5421,1.2853,5.66
107151,325.5644,5.6802,5.3
107162,325.5956,41.077,5.73
107173,325.6373,10.8243,6.06
107186,325.6617,49.6003,6.1
107188,325.6642,-18.8663,4.72
107197,325.6891,59.2708,6.1
107230,325.7672,72.3202,5.18
107232,325.7683,-14.3998,5.88
107235,325.777,41.155,5.51
107238,325.8062,-19.6209,6.23
107253,325.8568,38.2836,5.69
107259,325.8769,58.7801,4.23
107271,325.9158,7.5288,6.47
107297,325.9922,22.8154,6.43
107299,325.9965,-57.3251,6.49
107302,326.0041,-14.7494,5.96
107310,326.035,28.7432,4.49
107315,326.0464,9.875,2.38
107344,326.1225,-38.5521,6.28
107348,326.1279,17.35,4.34
107350,326.13,14.7722,5.96
107354,326.1613,25.645,4.14
107374,326.222,62.4606,5.94
107380,326.2366,-33.0256,4.35
107382,326.251,-9.0824,5.1
107398,326.3017,52.2676,6.4
107409,326.3278,-49.4989,6.46
107418,326.3622,61.1208,4.25
107423,326.37,-71.0088,6.02
107445,326.4352,35.8573,6.44
107472,326.5182,22.9489,5.29
107487,326.5677,-9.276,6.0
107502,326.5993,25.5634,6.28
107517,326.6337,-11.3659,5.57
107533,326.6984,49.3096,4.23
107555,326.7536,70.1509,6.45
107556,326.7595,-16.1266,2.85
107558,326.7696,17.1941,6.18
107575,326.8082,2.6861,5.63
107586,326.8554,60.6927,5.53
107596,326.9092,-5.9168,6.17
107608,326.9341,-30.8983,5.02
107637,327.035,36.5804,6.25
107649,327.065,-47.3029,5.57
107664,327.1223,38.6486,6.1
107710,327.2838,66.7922,6.49
107723,327.3292,61.2728,6.18
107734,327.3619,20.4624,6.27
107749,327.4171,41.1488,6.48
107750,327.4209,-12.7229,6.31
107763,327.4612,30.1743,5.07
107773,327.5005,-64.7124,5.62
107788,327.536,17.286,5.34
107797,327.554,-16.8449,6.38
107835,327.6968,-69.6294,5.52
107843,327.726,-82.7188,5.27
107856,327.7707,39.5366,6.2
107887,327.8926,19.8266,5.78
107893,327.9052,65.7528,6.37
107901,327.9236,-18.6228,6.19
107930,328.0043,55.7967,5.7
107956,328.0757,21.2731,6.27
107975,328.1248,28.7937,5.52
108022,328.2657,25.9251,5.09
108036,328.3233,-13.5518,5.08
108060,328.4057,19.6684,5.69
108085,328.4819,-37.3648,3.0
108090,328.4905,6.8648,6.14
108102,328.5431,-4.276,5.71
108119,328.5727,19.7182,6.36
108133,328.6106,80.3086,6.43
108144,328.6496,-3.3012,6.24
108165,328.7215,56.6112,5.74
108195,328.7972,-61.8864,5.92
108209,328.8358,61.5418,6.17
108226,328.8791,65.3208,5.84
108259,328.9817,-30.6059,6.41
108268,329.0143,-52.4637,6.5
108281,329.0585,-57.8996,6.17
108294,329.095,-37.2536,5.45
108296,329.0999,21.2398,6.39
108317,329.1631,63.6256,5.11
108339,329.235,12.0765,5.54
108347,329.2589,-37.7469,6.18
108364,329.2962,66.1562,6.41
108420,329.4628,74.9967,6.32
108431,329.4793,-54.9926,4.4
108453,329.5553,-5.4247,6.33
108478,329.6253,-59.0122,6.13
108494,329.6824,-21.1829,6.06
108505,329.7229,62.698,5.96
108506,329.7291,-4.3725,6.24
108513,329.7485,19.0204,6.5
108535,329.8129,73.1803,5.04
108543,329.8245,-38.3951,5.5
108612,330.033,6.7174,6.0
108626,330.1009,-55.8835,6.02
108632,330.1113,33.0058,6.46
108661,330.2092,-28.4537,5.43
108691,330.2709,0.6047,5.6
108693,330.2721,13.12,5.61
108699,330.2885,8.2572,5.65
108758,330.4607,52.8822,5.79
108759,330.4694,-77.6625,6.39
108766,330.5057,10.9738,6.36
108772,330.5191,58.0004,5.55
108784,330.5491,-17.9033,6.28
108797,330.6094,-16.9648,6.39
108845,330.7362,44.6499,5.57
108849,330.7656,-76.1183,5.94
108868,330.8185,-6.5224,5.55
108870,330.8227,-56.7798,4.69
108874,330.8285,-2.1553,4.74
108875,330.8293,11.3866,5.83
108917,330.9465,64.6278,4.26
108924,330.9705,63.1198,5.26
108952,331.0993,-29.9165,6.45
108969,331.1438,32.9418,6.36
108975,331.1532,-26.8223,5.97
108991,331.1976,-0.9062,5.29
109005,331.252,62.7855,5.27
109009,331.2645,14.816,6.38
109017,331.2866,62.2798,5.07
109023,331.2971,26.6736,5.75
109033,331.3189,46.7449,6.16
109056,331.3944,28.964,5.69
109068,331.4195,5.0583,4.86
109074,331.4459,-0.3198,2.95
109079,331.4602,45.1125,6.5
109081,331.4623,-59.6359,5.62
109082,331.4634,48.2315,6.26
109102,331.5082,45.0144,5.09
109111,331.5288,-39.543,4.47
109121,331.551,45.2487,6.19
109124,331.5565,56.3434,6.38
109139,331.6092,-13.8695,4.29
109176,331.752,25.345,3.77
109190,331.7902,58.8408,6.34
109205,331.8566,53.3074,6.17
109209,331.8688,19.4754,5.74
109212,331.8748,18.0008,6.31
109240,331.9597,21.7031,5.79
109268,332.0578,-46.9606,1.73
109272,332.0679,49.797,6.41
109276,332.0719,25.5436,6.08
109285,332.0956,-32.9884,4.5
109289,332.108,-34.0437,4.99
109303,332.1703,45.7421,6.11
109306,332.1776,-33.1258,6.37
109332,332.2458,-18.5196,5.8
109352,332.307,33.1725,5.58
109375,332.3706,-23.6591,6.36
109400,332.4515,72.3412,4.79
109404,332.4821,-34.015,5.37
109408,332.4909,-48.1075,6.43
109410,332.4969,33.1783,4.28
109412,332.5006,-28.2925,6.44
109422,332.5353,-32.5484,4.94
109427,332.5492,6.1978,3.52
109434,332.5638,72.1113,6.36
109439,332.579,19.6166,6.18
109442,332.5879,-3.894,6.28
109445,332.5918,14.6299,6.36
109458,332.6258,20.978,6.45
109466,332.6404,-4.2669,5.98
109471,332.6561,11.6247,5.78
109472,332.6561,-11.565,5.43
109474,332.6621,70.1325,5.52
109492,332.7136,58.2012,3.39
109493,332.7154,30.553,6.3
109509,332.7596,-21.2327,6.1
109521,332.7907,50.8233,5.38
109556,332.8774,59.4145,5.05
109572,332.9521,56.839,5.24
109577,332.9639,16.0406,5.93
109584,332.9797,-76.1159,6.13
109585,332.9864,59.0844,6.29
109592,333.0084,60.7591,5.37
109602,333.0337,24.9506,5.97
109620,333.0935,63.2911,5.76
109624,333.1073,-14.1938,6.04
109647,333.1829,-4.7206,6.39
109654,333.1992,34.6047,5.34
109659,333.2197,73.3071,6.11
109667,333.2396,-26.3277,6.19
109691,333.2917,18.2799,6.5
109693,333.2924,86.1079,5.27
109730,333.411,28.608,5.87
109737,333.4349,-25.1809,5.58
109745,333.4549,45.4406,5.53
109746,333.4571,63.1624,6.13
109754,333.4696,39.7149,4.5
109786,333.5751,-21.0747,5.33
109788,333.5769,17.1896,6.5
109789,333.5781,-27.7669,5.45
109821,333.6592,-41.3797,6.23
109831,333.6847,42.954,5.72
109857,333.757,57.0435,4.18
109902,333.896,-44.4515,6.1
109908,333.9037,-41.3468,4.79
109937,333.9924,37.7487,4.14
109939,333.9992,8.5496,6.21
109972,334.1105,57.2202,5.88
109973,334.1107,-41.6272,5.11
109977,334.1236,27.804,6.38
109984,334.1403,-1.5964,6.16
109990,334.156,-25.8981,6.14
110000,334.2002,-12.8314,5.34
110003,334.2082,-7.7832,4.17
110009,334.2192,-9.04,5.8
110018,334.2491,-23.1401,6.17
110023,334.2771,-5.3872,5.75
110055,334.368,49.1269,6.46
110078,334.4612,-77.5116,5.49
110091,334.5179,-0.2375,6.39
110103,334.5525,62.8044,5.75
110109,334.5633,-53.6255,5.36
110130,334.6257,-60.2595,2.87
110171,334.734,37.7692,6.19
110179,334.7529,-13.305,5.96
110256,335.0062,-80.4396,5.09
110273,335.0496,-7.8211,5.35
110298,335.1149,5.7895,5.37
110311,335.151,-57.5098,6.41
110314,335.1616,58.4099,6.46
110316,335.1647,50.9808,6.4
110341,335.2324,8.1867,6.18
110346,335.2502,26.9352,6.46
110351,335.2564,46.5366,4.55
110371,335.3305,28.3305,4.78
110386,335.3795,12.2052,4.82
110391,335.3982,-21.598,5.12
110395,335.4137,-1.3874,3.86
110408,335.4619,42.0782,6.38
110478,335.6841,-45.9479,6.42
110487,335.7095,36.6589,6.45
110497,335.7507,57.2846,6.18
110498,335.7521,62.4193,6.04
110504,335.7792,55.9632,6.44
110506,335.7825,-45.9283,5.62
110529,335.8783,-24.7627,5.53
110532,335.884,-7.1944,5.92
110538,335.8902,52.2295,4.42
110548,335.914,20.8483,6.2
110566,335.9753,38.5733,6.18
110578,336.0286,-4.837,5.79
110602,336.1126,-13.5294,5.76
110609,336.1291,49.4764,4.55
110618,336.1433,-72.2538,5.28
110649,336.2341,-57.7966,5.31
110668,336.2933,-70.4315,5.78
110672,336.3192,1.3774,4.8
110696,336.4195,18.4442,6.26
110712,336.4626,-75.0157,6.12
